gene,vP0_1,vP0_2,vP4_1,vP4_2,vP7_1,vP7_2,vAd_1,vAd_2
ENSMUSG00000064925.3,0.062636422,0,0,0.169765077,0,0.087219736,0.056488019,0
ENSMUSG00000111028.2,0.062636422,0,0.187286447,0,0,0.087219736,0.112976038,0
ENSMUSG00000032517.17,0,0.110693446,0,0.056588359,0,0.087219736,0,0
ENSMUSG00000111360.2,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000041794.14,1.002182754,1.383668079,1.872864466,1.92400421,3.948504136,3.401569694,7.061002372,5.36803732
ENSMUSG00000083772.2,0,0,0,0,0,0,0,0.124838077
ENSMUSG00000111828.2,0.438454955,0.498120508,0.437001709,0.396118514,0.438722682,0.348878943,0.621368209,0.749028463
ENSMUSG00000006941.6,37.45658043,30.16396411,34.1485621,28.63370972,28.86795246,28.34641411,31.8592427,32.58273815
ENSMUSG00000041608.9,0.125272844,0.055346723,0.249715262,0.113176718,0.175489073,0.087219736,0,0
ENSMUSG00000025794.10,193.9849993,179.323383,145.2718538,176.6688572,123.8952853,132.4867786,95.01284792,107.1110702
ENSMUSG00000052658.6,0.187909266,0.276733616,0.374572893,0.169765077,0.263233609,0.436098679,0.790832266,0.499352309
ENSMUSG00000110962.2,0,0.110693446,0.062428816,0.056588359,0.175489073,0.087219736,0.112976038,0.062419039
ENSMUSG00000111533.2,0,0.055346723,0,0,0.087744536,0.087219736,0,0
ENSMUSG00000110726.2,0.250545689,0.221386893,0.374572893,0.282941796,0.175489073,0.261659207,0.282440095,0.124838077
ENSMUSG00000111233.2,0,0.110693446,0,0,0,0,0.056488019,0
ENSMUSG00000110730.2,0.125272844,0.332080339,0.624288155,0,0.087744536,0,0,0
ENSMUSG00000111094.2,0.438454955,0.387427062,0.749145787,0.396118514,0.263233609,0.087219736,0.395416133,0.062419039
ENSMUSG00000111445.2,0,0,0,0,0,0.087219736,0.056488019,0
ENSMUSG00000111528.2,0,0,0,0,0,0.087219736,0.112976038,0.062419039
ENSMUSG00000086365.3,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000006932.18,586.6527296,510.0754005,498.3068057,589.4243487,510.2344788,496.6291753,307.2383352,310.409879
ENSMUSG00000106193.3,0,0.110693446,0,0,0,0,0.056488019,0
ENSMUSG00000040936.16,1.879092664,1.715748417,1.311005126,1.414708978,1.316168045,1.918834186,0.451904152,0.499352309
ENSMUSG00002076558.1,0,0,0,0.056588359,0,0,0,0
ENSMUSG00000091336.2,0.062636422,0,0,0,0,0,0,0
ENSMUSG00000110863.2,0.250545689,0.442773785,0.374572893,0.509295232,0.087744536,0.348878943,0.056488019,0.062419039
ENSMUSG00000032536.13,431.4396756,383.2760578,508.7948467,518.7454881,523.0451812,526.8944236,558.7794837,518.3901156
ENSMUSG00000110751.2,1.127455598,1.439014802,0.56185934,0.962002105,1.140678972,1.395515772,0.790832266,0.249676154
ENSMUSG00000110738.2,0.501091377,0.719507401,0.56185934,0.452706873,1.140678972,0.523318414,0.056488019,0.187257116
ENSMUSG00000032532.8,0.062636422,0.166040169,0,0,0.350978145,0.174439471,0,0
ENSMUSG00000032530.15,0,0,0,0,0.087744536,0.174439471,0,0.062419039
ENSMUSG00000084995.9,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000111844.2,0,0.055346723,0.062428816,0,0,0,0,0
ENSMUSG00000032528.6,0.313182111,0.553467231,0.187286447,0.169765077,0.526467218,0.436098679,0.508392171,0.624190386
ENSMUSG00000061536.14,13.52946718,11.06934463,13.79676824,15.73156384,11.67002333,11.07690644,13.1052204,13.10799811
ENSMUSG00000032526.12,43.40704053,42.28489648,47.19618455,50.8163465,44.83745807,46.1392402,48.74916038,46.37734568
ENSMUSG00000032525.16,112.3071049,176.4453534,141.5885537,157.9946987,122.4913727,132.8356575,76.54126571,53.24343993
ENSMUSG00000097820.4,5.88782368,5.756059207,5.556164583,5.262717399,3.773015063,4.448206522,4.688505575,4.306913664
ENSMUSG00000013419.8,92.63926833,82.30057732,107.1278475,101.4629279,119.1570804,118.7932801,196.2958659,203.798161
ENSMUSG00000111000.2,0.438454955,0.774854124,0.56185934,0.396118514,0.350978145,0.348878943,0.056488019,0.561771347
ENSMUSG00000074001.4,16.59865186,13.00647994,17.41763954,16.24085907,12.10874602,14.12959719,16.43801352,22.53327294
ENSMUSG00000032523.12,61.00787515,45.4396597,81.5320331,70.56568383,88.18325903,88.26637256,127.6064349,131.7041715
ENSMUSG00000079235.11,0.125272844,0.332080339,0,0.113176718,0.175489073,0.087219736,0.112976038,0.124838077
ENSMUSG00000111341.2,0.187909266,0,0.062428816,0.226353437,0.263233609,0.087219736,0.056488019,0
ENSMUSG00000038412.9,61.32105726,54.5165223,86.46390953,75.14934092,76.7764693,86.34753838,83.71524412,84.01602596
ENSMUSG00000111079.2,0.125272844,0,0.124857631,0.113176718,0.087744536,0.174439471,0.225952076,0.062419039
ENSMUSG00000111465.2,1.565910553,1.992482033,0.811574602,0.282941796,1.228423509,0.697757886,0,0.312095193
ENSMUSG00000044534.9,6.263642213,4.261697682,6.555025632,6.224719504,5.703394862,4.884305201,4.010649347,7.365446555
ENSMUSG00000050445.5,0,0.110693446,0.062428816,0.226353437,0.175489073,0.174439471,0.960296323,1.185961734
ENSMUSG00000043773.6,2.693366151,1.383668079,1.560720389,1.018590464,0.701956291,1.308296036,0.225952076,0.249676154
ENSMUSG00000111053.2,0,0,0,0.113176718,0,0,0,0
ENSMUSG00000038233.11,1.691183397,0.940894293,1.560720389,1.641062415,4.036248672,2.267713129,1.412200474,0.811447502
ENSMUSG00000066235.8,9.395463319,7.527154348,7.179313787,5.82860099,7.370541053,7.15201833,11.86248398,12.54622676
ENSMUSG00000110729.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000111389.2,0.751637066,0.88554757,0.499430524,0.226353437,0,0.261659207,0.903808304,0.43693327
ENSMUSG00000111785.2,0.062636422,0.110693446,0.062428816,0,0.087744536,0,0.338928114,0.124838077
ENSMUSG00000038145.18,91.95026768,88.77614392,85.09047559,87.93831009,114.5066199,107.8908131,159.3527015,132.7028761
ENSMUSG00000111003.2,0.187909266,0.221386893,0.374572893,0.226353437,0.526467218,0.61053815,0.225952076,0.187257116
ENSMUSG00000111605.2,1.628546975,1.992482033,2.434723806,1.244943901,3.071058772,3.924888108,2.146544721,1.81015212
ENSMUSG00000111434.2,0.438454955,0.774854124,0.249715262,0.452706873,0.877445363,1.046636829,0.338928114,0.312095193
ENSMUSG00000037949.9,26.11938803,21.14244824,20.91365321,20.93769288,19.74252068,17.61838662,39.99351743,55.36568724
ENSMUSG00000098922.3,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000097572.3,0.438454955,0.221386893,0.249715262,0.113176718,0.087744536,0.087219736,0.056488019,0.124838077
ENSMUSG00000032540.17,27.30948005,22.58146304,29.65368738,29.53912347,34.0448801,36.10897059,53.43766595,52.68166858
ENSMUSG00000093598.2,0.187909266,0,0.249715262,0.169765077,0,0.261659207,0.112976038,0.062419039
ENSMUSG00000111146.2,0.062636422,0,0,0,0,0,0,0
ENSMUSG00000111837.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000111577.2,0.125272844,0.055346723,0.062428816,0.056588359,0.087744536,0.087219736,0,0
ENSMUSG00000046603.17,16.9744704,17.37887107,18.4789294,20.25863257,27.37629534,23.46210891,93.09225527,88.69745386
ENSMUSG00002074902.1,0.062636422,0.055346723,0,0,0.087744536,0.087219736,0.056488019,0
ENSMUSG00000107504.4,0.187909266,0.276733616,0.124857631,0.113176718,0.438722682,0.348878943,0.734344247,0.87386654
ENSMUSG00000047036.9,111.8060135,167.4238375,128.8530753,135.7554736,124.1585189,125.7708589,170.1984012,121.342611
ENSMUSG00000111325.2,1.064819176,1.328321355,1.248576311,0.905413746,0.526467218,0.697757886,1.581664531,0.998704618
ENSMUSG00000097322.9,0.062636422,0.166040169,0,0.113176718,0.087744536,0.087219736,0,0.124838077
ENSMUSG00000063488.7,11.14928314,9.741023273,9.177035885,9.280490897,7.897008271,7.936995952,7.625882562,7.303027517
ENSMUSG00000111063.2,3.946094594,4.372391128,2.684439068,2.320122724,2.193613409,2.878251279,1.299224436,0.749028463
ENSMUSG00000057895.12,7.95482561,7.471807625,4.869447612,5.20612904,4.299482281,3.924888108,1.751128588,1.81015212
ENSMUSG00000111163.2,0.125272844,0.332080339,0.187286447,0.169765077,0.526467218,0.174439471,0.169464057,0.187257116
ENSMUSG00000032551.8,11.21191956,9.907063443,8.303032467,10.97814167,9.037687244,9.594170931,7.625882562,8.925922521
ENSMUSG00000036768.7,14.65692278,24.07582457,24.65938214,29.19959331,12.98619138,14.30403666,0.508392171,0.43693327
ENSMUSG00000111617.2,0.125272844,0.055346723,0.312144078,0.113176718,0,0.174439471,0,0
ENSMUSG00000110945.2,1.816456242,2.545949265,2.24743736,1.471297337,2.193613409,2.616592072,1.355712455,0.998704618
ENSMUSG00000066233.7,4.384549549,4.04031079,3.745728933,3.734831703,5.089183108,4.622645994,5.422849822,5.430456359
ENSMUSG00000025787.7,1.002182754,0.608813955,0.749145787,0.848825387,0.701956291,0.436098679,0.734344247,0.624190386
ENSMUSG00000025786.18,84.68444272,77.54075913,84.84076032,86.12748259,84.93671118,81.89933185,66.14747022,63.35532418
ENSMUSG00000025785.6,23.30074903,19.3713531,20.91365321,22.52216693,15.79401654,20.06053922,17.62426192,16.47862619
ENSMUSG00000111490.2,0,0.055346723,0.062428816,0,0.087744536,0,0,0
ENSMUSG00000025784.6,13.71737645,8.246661749,24.47209569,24.16322935,54.57710161,42.12713236,44.0606548,47.3760503
ENSMUSG00000077659.3,0,0,0,0.056588359,0,0,0,0
ENSMUSG00000035498.11,0.563727799,0.276733616,0.312144078,0.056588359,0.438722682,0.61053815,0.225952076,0.187257116
ENSMUSG00000054871.6,5.825187258,2.213868926,4.744589981,4.866598885,3.334292381,4.622645994,1.299224436,0.998704618
ENSMUSG00000058492.6,0.250545689,0.276733616,0.374572893,0.282941796,0.526467218,0.436098679,0.677856228,0.936285579
ENSMUSG00000035202.9,479.1059929,428.4389839,416.7747726,378.010239,476.0141097,791.1702228,615.3804787,480.3145021
ENSMUSG00000025239.4,161.4140598,132.2233216,116.6170274,130.4361678,113.0149628,104.0531447,94.10903961,94.06549118
ENSMUSG00000025240.11,34.01157722,45.27361953,40.64115892,48.43963541,41.06444301,35.67287191,36.3217962,35.51643297
ENSMUSG00000025243.18,0.062636422,0.498120508,0.499430524,0.169765077,0.175489073,0.523318414,0.056488019,0.124838077
ENSMUSG00000036814.14,0,0,0,0.056588359,0.087744536,0,0,0
ENSMUSG00000111340.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000090608.2,0.250545689,0.055346723,0,0.056588359,0.087744536,0,0.225952076,0.124838077
ENSMUSG00000029530.17,0.313182111,0.166040169,0.686716971,0.67906031,0.350978145,0.784977622,0.451904152,0.187257116
ENSMUSG00000058922.8,0.689000643,1.05158774,0.499430524,0.509295232,0.701956291,0.697757886,0.169464057,0.124838077
ENSMUSG00000025245.15,15.40855984,23.74374423,17.41763954,18.84392359,21.93613409,21.63049446,22.25627948,16.9779785
ENSMUSG00000091149.2,0,0,0,0.056588359,0,0,0,0
ENSMUSG00000091661.3,0,0.110693446,0,0,0.087744536,0,0,0
ENSMUSG00000025241.17,345.3772316,366.838081,363.8975658,344.6796955,499.1786673,391.093295,690.9614481,512.460307
ENSMUSG00000048521.9,0.438454955,0.664160678,0.374572893,0.735648669,0.701956291,0.61053815,0.677856228,0.561771347
ENSMUSG00000060509.6,0.313182111,0.166040169,0.374572893,0,0.175489073,0.523318414,0.960296323,0.686609425
ENSMUSG00000025804.6,1.440637709,1.660401694,1.872864466,1.697650774,2.018124336,1.83161445,0.960296323,2.371923467
ENSMUSG00000064039.5,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000035448.10,0.062636422,0,0.062428816,0,0.087744536,0,0,0.124838077
ENSMUSG00000049103.15,2.06700193,1.826441864,1.997722097,1.584474056,1.9303798,1.569955243,1.12976038,1.747733081
ENSMUSG00000079227.11,1.440637709,1.494361525,1.061289864,1.697650774,1.9303798,1.2210763,2.259520759,3.370628085
ENSMUSG00000110834.2,0.751637066,1.494361525,2.185008544,2.320122724,1.403912582,2.180493393,1.468688493,1.435637888
ENSMUSG00000074829.11,9.019644786,14.8329218,14.79562928,13.41144111,15.4430384,14.74013534,9.602963226,10.17430329
ENSMUSG00000111733.2,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000111194.2,0,0,0,0,0.087744536,0,0,0.062419039
ENSMUSG00000093803.6,58.314509,53.85236162,52.81477795,46.85516136,47.73302777,45.17982311,39.14619715,31.08468123
ENSMUSG00000111523.2,0.062636422,0.166040169,0.062428816,0.056588359,0,0.174439471,0.056488019,0.062419039
ENSMUSG00000111025.2,0.062636422,0,0.187286447,0,0,0,0,0
ENSMUSG00000110787.2,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000091618.4,0,0,0,0,0,0,0,0.062419039
ENSMUSG00000040653.7,347.9453249,354.2743748,382.0019223,356.5066625,366.3334392,370.1605585,203.3568683,175.7095937
ENSMUSG00000019762.5,1.064819176,0.276733616,0.624288155,0.62247195,0.350978145,0.348878943,0,0.062419039
ENSMUSG00000040624.19,44.53449613,42.72767027,51.12919993,58.11624483,60.19275193,48.93027175,20.67461495,18.72571158
ENSMUSG00000082123.2,0,0.110693446,0.124857631,0.056588359,0.263233609,0,0,0.062419039
ENSMUSG00002075426.1,0.125272844,0,0.187286447,0.056588359,0,0,0,0
ENSMUSG00000082605.2,0.187909266,0.387427062,0.374572893,0.735648669,0.701956291,0.436098679,0.169464057,0.062419039
ENSMUSG00000040675.18,8.643826254,7.029033839,5.868308661,6.903779814,2.983314236,3.924888108,2.993865006,3.557885201
ENSMUSG00000082247.2,0,0,0,0.056588359,0.087744536,0,0.056488019,0
ENSMUSG00000065792.3,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000038587.11,230.1888513,233.8399053,256.7697183,325.7225951,285.6962103,248.2273679,84.28012431,64.72854303
ENSMUSG00000075327.11,11.02401029,12.84043977,11.92390377,11.43084854,11.75776787,11.77466432,6.270170106,8.114475019
ENSMUSG00000095123.2,15.03274131,19.75878016,13.29733771,14.93932681,15.70627201,12.03632353,5.648801898,4.431751741
ENSMUSG00000019763.12,20.73265572,27.95009519,26.71953305,21.44698811,16.58371737,19.45000107,21.23949513,14.16912176
ENSMUSG00000085687.2,4.447185971,4.75981819,5.805879846,4.413892012,2.456847018,2.180493393,1.12976038,1.560475965
ENSMUSG00000061759.16,22.3612027,19.31600638,18.91593111,20.65475108,14.39010396,16.04843137,8.642666903,8.801084443
ENSMUSG00000019767.13,0.250545689,0.608813955,0.686716971,0.226353437,0.526467218,0.436098679,0.338928114,0
ENSMUSG00000019768.17,0.438454955,0.276733616,0.686716971,0.452706873,0.438722682,0.261659207,1.016784342,0.561771347
ENSMUSG00000096054.4,224.802119,254.8716601,220.7482918,228.8999127,239.2793506,225.2885774,214.1460799,153.4884159
ENSMUSG00000093189.4,0.375818533,0.608813955,0.499430524,0.396118514,0.087744536,0.523318414,0.112976038,0.062419039
ENSMUSG00000096553.3,1.75381982,4.483084575,2.497152622,4.413892012,2.720080627,2.006053922,0.282440095,0.43693327
ENSMUSG00000046916.10,19.5425637,18.81788587,30.96469251,29.53912347,40.45023126,37.85336531,14.23498078,19.97409235
ENSMUSG00000019772.6,0.062636422,0,0,0.056588359,0.087744536,0.087219736,0,0.124838077
ENSMUSG00000019773.8,8.581189831,10.18379706,10.92504272,13.58120619,4.825949499,6.977578859,0.960296323,1.185961734
ENSMUSG00000019774.9,10.39764607,11.06934463,11.36204443,10.86496495,10.6170889,11.16412617,11.69301993,14.73089311
ENSMUSG00000019775.18,0.501091377,0.664160678,1.186147495,0.67906031,0.789700827,1.482735507,1.581664531,1.872571158
ENSMUSG00000064065.16,0.125272844,0.221386893,0.187286447,0,0.175489073,0.087219736,0.395416133,0.124838077
ENSMUSG00000081926.2,0,0,0,0.113176718,0,0,0.056488019,0
ENSMUSG00000015202.14,37.45658043,34.25962163,38.83072327,37.91420062,34.48360278,41.34215474,32.81953903,33.83111892
ENSMUSG00000112057.2,0,0,0,0,0,0.174439471,0,0.187257116
ENSMUSG00000079685.11,32.00721171,36.86091761,35.64685368,57.38059616,25.00719286,30.87578645,2.090056702,3.058532892
ENSMUSG00000112474.2,0.751637066,0.830200847,0.124857631,0.848825387,0.614211754,0.872197357,0,0.062419039
ENSMUSG00000019796.13,3.006548262,1.383668079,1.872864466,2.376711083,2.983314236,2.267713129,7.512906524,5.180780204
ENSMUSG00000087350.2,0,0.055346723,0,0,0,0,0,0
ENSMUSG00000019795.18,76.416435,70.67776546,85.90205019,87.59877993,84.23475489,91.23184358,80.6648911,83.14215942
ENSMUSG00000040034.16,9.019644786,10.2944905,8.115746021,9.620021052,5.878883935,7.413677537,4.010649347,4.182075587
ENSMUSG00000040021.14,42.4674942,49.64601066,37.02028762,41.36609052,41.06444301,36.63228901,29.54323392,25.2172916
ENSMUSG00000019794.14,17.78874388,17.82164485,18.04192769,17.14627282,14.56559303,13.51905904,13.16170842,17.10281658
ENSMUSG00000092190.2,0.062636422,0,0.062428816,0.169765077,0.263233609,0.087219736,0.169464057,0.124838077
ENSMUSG00000040006.14,42.65540347,45.21827281,48.81933375,55.90929882,86.25287923,65.32758206,113.4279421,121.4674491
ENSMUSG00000085211.3,0.062636422,0.055346723,0.062428816,0.169765077,0.263233609,0.261659207,1.581664531,0.749028463
ENSMUSG00000015757.11,34.51266859,51.30641236,46.25975232,48.49622377,46.06588158,46.57533888,31.01192242,34.01837604
ENSMUSG00000081497.2,0.313182111,0.166040169,0.249715262,0.056588359,0.087744536,0.261659207,0.225952076,0.062419039
ENSMUSG00000039981.7,0.438454955,0.166040169,0.686716971,0.509295232,0.526467218,0.436098679,0.169464057,0.374514232
ENSMUSG00000015755.17,162.6041518,168.4200785,126.3559227,120.7595584,112.8394737,107.5419342,93.31820735,93.62855791
ENSMUSG00000112109.2,0,0,0,0,0.087744536,0,0,0
ENSMUSG00000047712.9,7.391097811,5.423978868,6.180452739,5.20612904,6.229862081,5.843722294,2.937376987,3.557885201
ENSMUSG00000111215.2,0,0,0,0,0,0.087219736,0,0
ENSMUSG00000015305.7,94.07990604,79.8653215,92.08250293,96.93585919,111.1723275,95.85448957,48.29725622,41.63349875
ENSMUSG00000111165.2,0,0.055346723,0,0.056588359,0,0.174439471,0,0
ENSMUSG00000097597.3,0.250545689,0.221386893,0.187286447,0.226353437,0.350978145,0.087219736,0,0.062419039
ENSMUSG00000111731.2,0.125272844,0.498120508,0.312144078,0.509295232,0.175489073,0.174439471,0.056488019,0.062419039
ENSMUSG00000111674.2,0,0,0,0.056588359,0,0,0.056488019,0
ENSMUSG00000111077.2,0.125272844,0.221386893,0.374572893,0.169765077,0.263233609,0.087219736,0.056488019,0
ENSMUSG00000112543.2,0.125272844,0.055346723,0.062428816,0.226353437,0.175489073,0,0,0
ENSMUSG00000112019.2,0,0,0,0,0,0.087219736,0,0
ENSMUSG00000111627.2,0.062636422,0.166040169,0.187286447,0.169765077,0.087744536,0.174439471,0,0
ENSMUSG00000112048.2,0.187909266,0.055346723,0.374572893,0.169765077,0,0.087219736,0,0
ENSMUSG00000112307.2,0.751637066,0.664160678,0.249715262,0.792237028,0.263233609,0.261659207,0,0
ENSMUSG00000112827.2,0,0,0,0.056588359,0,0.087219736,0,0
ENSMUSG00000053980.5,0,0.332080339,0.312144078,0.282941796,0.263233609,0.087219736,0.056488019,0
ENSMUSG00000111951.2,0.062636422,0.166040169,0.124857631,0,0,0.261659207,0,0
ENSMUSG00000112700.2,0.187909266,0,0.312144078,0.282941796,0.087744536,0.174439471,0,0
ENSMUSG00000112162.2,0.125272844,0.055346723,0,0.226353437,0,0.261659207,0,0
ENSMUSG00000112303.2,0.187909266,0.221386893,0.749145787,0.452706873,0.526467218,0.784977622,0.112976038,0
ENSMUSG00000060487.8,21.7974749,22.96889011,44.76146074,33.61348532,19.47928707,27.03811808,8.303738789,6.741256169
ENSMUSG00000112680.2,0.125272844,0,0.124857631,0.282941796,0.087744536,0.087219736,0,0
ENSMUSG00000111901.2,0,0,0.062428816,0,0,0,0,0
ENSMUSG00000019790.18,29.50175482,31.16020513,32.5254129,33.44372025,31.58803308,32.27130222,26.71883298,23.71923467
ENSMUSG00000112146.2,0,0,0,0.056588359,0,0,0,0.062419039
ENSMUSG00000109160.2,0,0,0,0,0,0,0.056488019,0
ENSMUSG00000112573.2,0.062636422,0,0,0,0,0,0,0
ENSMUSG00000050994.21,0.062636422,0.055346723,0.062428816,0,0,0,0,0.249676154
ENSMUSG00000083257.2,0.125272844,0,0.062428816,0,0,0,0,0
ENSMUSG00000019832.6,3.131821106,1.771095141,2.497152622,2.376711083,2.63233609,1.744394715,1.355712455,2.059828274
ENSMUSG00000098065.2,0.062636422,0.055346723,0,0.056588359,0,0,0,0
ENSMUSG00000019828.14,0.313182111,0.664160678,1.68557802,1.188355542,5.440161253,4.448206522,46.88505575,21.53456832
ENSMUSG00000112730.2,0,0,0,0,0.087744536,0.087219736,0.169464057,0.312095193
ENSMUSG00000111921.2,0,0,0,0,0,0,0.056488019,0
ENSMUSG00000090112.9,27.37211647,40.56914807,32.89998579,35.53748953,34.83458093,33.57959826,21.35247117,17.47733081
ENSMUSG00000090070.2,0.062636422,0.221386893,0.249715262,0.282941796,0.350978145,0.261659207,0.056488019,0.062419039
